,Name,Comment
271,AnnaKate,2:08 I wouldn't be overly surprised if types ike Ron Johnson pulled 'persecution stunts' from time to time. Paying someone to 'attack' them on social media so that they can claim 'persecution' and gain some media attention.
272,TravelWell,"Kiss one person with Covid and then kiss another person, you would be likely to spread it. Immune people or not immune you can still be a spreader. Logic and common sense."
273,wisegeorge365,"Is Jim Smith still living in NYC, Governor Como?  He was mean to me in grade school, so I am just wondering if he still lives in your Blue Socialist Marxism Gay State.  -Marsha"
274,salonsahair,The wartime president who surrendered because it was too hard to win.
275,Ralph Johnson,"♫""Yes, a mighty wind's a blowin'--cross the land and cross the sea! ♪ It's blowin' peace and freedom, ♫ It's blowin' you and me!"""
276,M. P.,This thing with the dog is honestly one of the funniest ish I've seen in a while! Look at them both!
277,Sam Plautz,"The reality is that Trump is currently ahead in Wisconsin, as well as MIami/Dade, which apparently is ""unwinnable"" for him"
278,Julia E,"Maybe the son (didn't see which one, don't care, all gremlins) has lower engagement on his social media because no one likes him anymore 🙄 delusional, the lot of them"
279,Lightflows,"A sexual predator, a racist, and a Russian spy walk into a bar. The bartender says, ""What can I get you Mr. President?""                       A Trump University poll has the president leading in all 72 states!"
280,ecolon217,8:40 why does Seth's hands just look like a potato with human fingers coming out of it lmao
281,Caedydid and JewelvidsYT1,Omg that drunk umpire! I'm literally crying 😂😂😂😂😂
282,Chris Kriskovic,Sounding nonsensical talking nonsense. It’s all they have.
283,Richard Williams IV,"10 years from now the GOP are going to try and convince everyone that they tried to keep trump under control, that they attempted bipartisanship, or some other fantasy. We have to make sure we remember what they did every election season until all of them are gone."
284,Corona Kuro,"So he's ending the ""yes, to America""? Sorry, the rest of the world already did that"
285,Krystof Dayne,"I mean, it's just another Trump lie, but I'll just state it for those who may not be aware: it's not proven that you're immune after you've gone through a COVID infection. There have been a few documented cases of reinfection and it's just too soon to know what any of the long term effects will be."
286,Corey Hager,“We love the farts.”
287,May Daze,"He never understands anything the doctor tells him... saying he is immune for 3months after having covid, doesn’t mean you are immune or can’t carry the virus"
288,Chris Cope,I love that there's a dig at the Jets every day.
289,chuyo caca,"meanwhile  Mitch McConnell  is already fighting with Demons! both in his private office at the Hill and at home! leaving him to the point that he can No longer hide  the 'bruises"""
290,Christopher Grant,Let’s not forget mitt Romney and his wonderful record of treatment to canines
291,Max Gray,"If trump wins a second term America will still be the shining city on the hill, it'll just be that rather than democracy lighting up the world it will be the fires and burning remains of the great experiment that are set alight by this evil man"
292,FriendForHire,"Man, if every person who has unkind things to say about others gets fired, there will be no republican party left!"
293,Taryn Tots,I would hope McCarthy wouldn't bang her with that gavel in either way U can think of it. It's weird he felt he had to say it.
294,Scarlett O'Hara,We notice Pelosi has a hard time talking too with those dentures and her never ending hangovers.
295,James Nunn,11:20 TED/germ/fart TALK!!!  I bout peed!
296,Diego Pons,GOP may be the party that we as a country deserve. We are not a good society. Too many stand by and demand change without fighting for it. And the rest are 💩
297,Joe Marks,I can't wait to find out what destroyed democracy long ago. My guess is leaning toward compartmentalization; divide and conquer.
298,Loves Puppies,"Pray for the GOP, their loonies got out of the nut house and now the whole party believes in faeries"
299,Sean S,I was born in the 90s and in my lifetime the Electoral College has put in two presidents that lost the popular vote — one of whom is still in the White House! Nothing is certain as long as we have the Electoral College.
300,tommyt1971,"“Americans are seeing thru it!” Mmmmmmm, no they’re not... many of them don’t see how much of a fraud your dad and your family are."
301,Beige Lincoln Town Car,"I haven't heard ""pud"" since 9th grade. HAHAHAHA"
302,Charlie Gordon-Finlayson,Couldn't get past the thought of Jonson banging Pelosi..... my brain just froze and tried to unhear that line! Does he have a speech writer?
303,Larry Walsh,"The orange has celebrities such as Dennis Rodman, Gary Busey, Ted Nugent, and Charlie Sheen endorsing him. I'm not saying this shows that you have to be insane to support him, but... well, yeah.
BTW, I think Seth should blacklist every one of trump's supporters from appearing on the show. Ever."
304,TheWriteGuy 91,"Why does Eric Trump always look like he snorted a whole bag of coke before every interview he makes?  That was just embarrassing, and you could see Laura Ingram just cringing internally as she listened to him, which is hilarious because she's on their side.
Edit: Whoops, that was Eric Trump, forgot his first name (easy to do)."
305,Ems LionHeart,Not everyone is immune if they have COVID once. There have been cases where patients were infected a second time.
306,Victor Brown,He will never hear end of killing that dog.   Lol
307,Mark Sobba,"The Costco joke, basically, happened to one of my coworkers today! Thank you for the laugh."
308,Mary Cosme,"Oct.31.2020.,HisEldestSonSaidFact: WeKnowOurDadWillGoToPrison&So WillUs.ThisNoGoodLiarCheatFraud HasDoneSoMuchDamageToOurU.S. Enough,ExperienceGreatBidenWins."
309,Ghost Noodle,"You want me to believe Pelosi wants to do anything that isnt for herself and her fookin ice cream? 

No, she is ice queen, and her land of democratic ""bi-partisanship"" thats actually ""Give-republicans-whatever-they-ask-because-their-donors-are-my-donors"""
310,Michael Schwartz,9:54 Joe's Catholic. Calling in a real exorcist might not be the craziest idea
311,Jack Mitchell,He definitley strangled that dog 🤣🤣
312,Kara Middleton,"Buttons. 😂😂😂

Oh man, Marsha Blackburn is one of my Senators. 😬 Damn, she's an embarrassment."
313,Deepak Vaid,"""I know that Trump takes money from the Russians"" ... Kevin McCarthy in recordings from 2016."
314,Ebby C,I don't think I've ever followed a U.S. election this closely in my life.
315,PJ,"@8:53 ”covid, covid… I had it, here I am” – I wonder how many in that crowd who know someone who’s in the hospital, or worse"
316,Panda MD1,"if california has discovered a mask that allows you to eat foot through it, i will wear that mask.  I live in CA and there is no such thing"
317,Eleni 1979,""" it's a very complex Contraption"" said the man who can't use an umbrella properly."
318,Lightning Rod,"arctic ice core samples , ... yeeeeaaaah, the good ole days
who ever even considered an ice free ""winter"", ... trust me , ... no one."
319,Belle Story,"Totally unrelated, if I were Eric or Don Jr.  I’d get a chin implant."
320,FreedomForce100,"Biden has already lost and knows it.
So Biden stays in his basement. No point campaigning.

Ohio always predicts the election."
321,David Mansfield,"Did he just confuse, or simply lie about, a mask someone invented that has an opening that can be operated to eat through without removing the mask? How did he decide that California requires people to wear it? Did someone make the claim and he ran with it? Did he see the mask and he decided to just make up a story about it? And he said it was in California, so his flock of sheep believed it even though it even sounds ridiculous?"
322,Jason Beard,Jack Dorsey looks like he ordered a beard from Amazon and he got the wrong size.
323,marianne kennedy,I'd love for Marsha Blackburn to hear what I think of her. And what about all the filth her Big Daddy Donald spews?
324,L. A. Gothro,The GOP sounds now like low-class versions of Robert Taft (look him up!) and Thomas Dewey.
325,Beth E. Barry,Love my college quadmate that was quoted from Twitter. .@marythagan was hilarious than and is hilarious now💓 Your mom would be so amazed and probably concerned Mary🍀💓😍
326,Mystic Dueler,I really wish I could laugh at these. I really do. In any other world/time/universe this would be satire of the highest order. But it’s real. It’s our own waking nightmare.
327,Jennifer Aashiem,"God Bless You, Seth. That is all! We love you!"
328,Mike S,"I'm sure I can guess the correct answer to this but really, does anyone come away from a Trump rally with any further knowledge on what his stance or official policies are on important national issues?"
329,k daxir,That senator who complained about the engineer is a perfect example of a privileged attitude.
330,Robert Lust,Xanterra uses employees to drive when their insurance doesn't cover it that's illegal they even pay them but not appropriately I'm sure their insurance doesn't cover it
331,Alejandro Theodosiou,9:19 has me going lmao
332,Brad Miller,"It's funny when you have to hire everyone able to work in your family to protect you and help cover up crimes..... 

say consultation fees?"
333,Matt C,Yeah when I was walking home from the hospital today in Milwaukee Wisconsin there were so many people strangling their dogs I couldn't believe it LOL wtf. I'll tell you one thing I do see a lot of houses for sale and a lot of people needing help I thought Americans are united and we're supposed to help each other! ✌🙃🙃🙃
334,bellabana,"Unfortunately the polls are narrowing, they’re now within the margin of error, Trump will easily win Texas and he’s ahead in Florida, Ohio, Iowa, Arizona and if he snatches Nevada or Pennsylvania, it’s over, he wins."
335,Maria Torres,Thank you Seth we love you here in this home!!
336,Gary Pofahl,If trump was in a city park talking like he does they would take him to Bellevue for mental examination.
337,Michael Gutierrez,"Remember when Eric Trump google image searched  the word ""Mob"" and the results are  of the maincharacter from Mob Psycho 100 and then thought it was censorship."
338,JB,"I was in my favorite seat drinking a very nice coffee and two small but oh so delicious cookies to accompany it. Sounds great doesn't it? Then I hear trump saying he will kiss the men and the women and my reflex action was the spitting out of my coffee which landed on the plate holding my last two cookies, leading to me dropping the plate which then stained my carpet. I'm in Australia and still trump is causing chaos."
339,Teme Birhanu,"am having the worlds longest heart attack, since last week...."
340,Papwithanhatchet,"Holy crap, Eric is an out of touch dope. And not the likeable kind, either."
341,Michael Prozonic,"i can totally picture Pelosi banging the gavel, like, every night"
342,Cynthia Cole,"I'm in California and i have family in different locations here, and nope, none of us have to wear ""special masks"". No...no eating through masks either. FFS"
343,vestspet,"3:30  Why is it okay for Trump to constantly  accuse Joe Scarborough of killing a former staff worker twenty years ago, but it's not okay for a constituent of Sen Ron Johnson to admit that he's lying, when he accuses the senator of killing a neighbor's dog?"
344,Heart of Dawn,"How the [redacted] does he still have 40% support? Thousands are dead and more are dying daily, and they are still OK with this?"
345,P. B Amygdala,"Senator Ron Jonson fought for tougher laws on gun control, same-sex marriage, pro-life, separation of church and state, removing the electoral college, nationalized health care, UBI, and $7.3 Billion additional federal spending on climate change research. 

There are lots of different kind of libel :)"
346,Louka Pocock,love how this is a more credible news source than Fox news
347,WildwoodClaire1,Are fake Covid-19 statistics being unleased on an unsuspecting public by Hunter Biden?  Tucker Carlson INVESTIGATES (as soon as his lost package is found).
348,Sven Tempest,"I dunno guys, Ron Johnson seems to be very angry with an obvious joke.

Maybe the Rethuglican Doth Protest Too Much...?"
349,raskuli,Non-american here. What was that zoom meeting with all the tech giant CEO's? Why were they there?
350,The Junebug and Austin Show,Senator Ron Johnson lives in my city and he malliciously ran over my pet rock. We don't want to elect someone who doesn't respect rocks!
351,HSE,"what, you totally missed the "" I won't bang her with it""... as in..."
352,sabin0810,great monologue Seth. Coming out into your own this election. You're reminding me sometimes of Stewart but with your own voice.  I dig.
353,Gerard Langton,"Just think of it for moment"" Only January 2021 and end to the most illegible communication by leader who was elected by citizens that took leave of their senses . And for some, slow learners"
354,Modern GEAIsha Music,Wow and he's STILL criticizing masks?!! Just incredible. It's as if he is just daring karma to come for him on a daily basis....
355,Harri v'Jah,"Elitists' / Globalists AND socialist?!
I guess that makes sense....if you don't read and such"
356,Mary Halverson,"As the corruption on both sides continues to emerge it's imperative that research be gleaned from sites not sponsored by corporate control freaks. Otherwise, it's highly likely we'll see no end to our nation's ongoing humiliation."
357,Angela Avari,Anybody else fall madly in love the Seth and his writers these last 6 months?  Pure brilliance
358,Tenly2009,I just got an IDMB alert.  It’s official - this is the Final Season of the dystopian comedy “Trump in the White House”.
359,Louise Daniels,There is no evidence that having had COVID-19 makes you immune to it.
360,funkyfiss,"He literally said ""bang the gavel to end socialism and say yes to America"" how can you twist a mans words like that?"
361,Kirra McDowell,"This must be how it felt like when you guys were watching us (Europeans) burn ourself to the ground when the german leader went cray cray. Sigh. Stay strong America and be safe. Let’s hope you can correct the mistake before you have to learn the hard way like we did. Learn from our mistakes, don’t repeat please!"
362,Tyst Kanin,"""You have to eat with the mask on...You have to eat through the mask!"" ""Wait, what? That piece of cloth has always been there? You say it's called a napkin?? Well, I don't like it!"""
363,Nancy Williams,"America, please ignore the polls and go vote! don't assume someone else has done the work for you. Good luck!"
364,Connie Bailey,"Ron Johnson, the king of the self-own."
365,Dave Nonyabiz,"I cant take 4 more years of trump, i just cant."
366,Kevin Thomas,"Kevin McCarthy thinks it's
St.Patrick's Day."
367,Alexei Gleizer,There has never been a more immoral family in the WH. Absolutely sickening
368,Everett Amador,"GOP...""What Pandemic? We don't talk about that Flu anymore..."""
369,Eleni 1979,So is anyone else pissed off about the fact that these Republicans are more concerned about big tech companies being mean to them than a passing a stimulus bill?
370,Lallie Hayes,"Too true about ""polls."" They are click bait, ""full of sound and fury, signifying nothing.""  

And to those of you who thought it ""helpful"" to comment on a previous post of mine that contained the verbiage ""so much winning,"" chiding me for misspelling ""whining,"" I meant what I posted (irony). Remember the Dumpster's 2016 language about how tired we would all be with ""so much winning"" ? Spell-checking fellow posters is really a big waste of everybody's time."
371,C C,I think the Republican party should switch their mascot  from an elephant to a hippo. Because they are a bunch of hippocrates!
372,Michael Scott,This shoe just keeps going far left
373,Heavy Metal Gaming,That type of english is what happens when you're playing a part rather than being a real person.
374,Car Fli,"I am from Germany and I must say I will miss that comedy show coming straight from the White House when it will be cancelled next week, but on the other hand every good show must come to an end at some time.
The ""Big Bang Theory"" did and so will the ""Walking Dead"" eventually  !"
375,Stacy Neuman,"Over 1000 people tested positive yesterday here in my state,it’s over huh? Let me go tell them."
376,gooni goo goo,"""end to socialism"".????  ha ha ha ha, remember that when you get your covid 19 check.  ja. that government check to help the people out ..and I see trump supporters. they  are the ones most in need of government financial help...  socialism is a government for the people.  universal health care   now cost to free education. retirement  and no people living in the street. imagine that.   yes, learning is fundamental"
377,Finite energy,This one was seriously spot on 🔥
378,Shiqueta Martin,They keep crying about socialism like really . Do they even know what socialism means?  Americans should be more in charge of our communities.
379,byron2521,"I'm pretty liberal, and I get bombarded by right-wing post on YouTube and Facebook constantly. So, liberal social media... I don't see it."
380,Lucy Goosey,If Twitter was really biased toward republicans then 45 would have had his account 86ed years ago.
381,lowkeys customcars,"Keep em coming lol 
You're freakin hilarious seth"
382,The Horizon Initiative,"Wait, wait, wait. Remind me again who the entire group of people are that continuously call everyone on the Left ""snowflakes""? Let me get this straight:

We have a man who is whinging over a joke tweet about him strangling a dog"
383,Eleni 1979,"You know, I was going to make a comment about the GOP pretending how they are the party of the Constitution when they continually try to suppress Free Speech rights- especially when what they have a problem with is so obviously satirical- but then I realized why they were reacting in this manner. They know their voters are really, really stupid and rather poorly educated so they think the rest of the country is just as stupid as their supporters."
384,Just Jeff,"About Ron Johnson: to be fair, in 1974 someone shot the dog of the coach of the Green Bay packers (coach Dan Devine). At least today we weren’t first in co-vid rate increases. So we got that going for us, which is nice."
385,Johan Freudenburg,This is the holy grail of Twitter fame lololol didn’t stop to think the guy has a 40yr and 3yr 😂 just two kids 37years apart livin at home
386,draco argentum,"I am shocked; SHOCKED that no one yet has made the reference to ""Fiddling while Rome burns"" yet..."
387,Sean Patrick,"Your anxiety comes from the knowledge that Republicans are desperate and will literally do anything to stay in power.
NOTHING is off the table."
388,vestspet,This senate committee hearing is one more reason to just remove social media companies and platforms.
389,Lynne Kasal,We are a worldwide laughing stock because of this jerk.  An object of pity.
390,Melissa Sullivan,My father in laws named Kevin McCarthy. I bet he’s super embarassed this morning.
391,Ella Patterson,"I'm in Cali, no idea what trump is talking about. We don't have special eatting masks. We do indeed take our masks off to eat."
392,AdamFSmith,2:31 Senator Ron Johnson is your *whatnow*?
393,Anne Ruby,A campaign against reality—great characterization!
394,Shrijita Sengupta,"So so scared if Trump comes back, also extremely well written show."
395,Charly Buch,That drunk little league umpire bit made me laugh out loud! XD
396,Sanguine Cynic,3:34 he looks like if Peter Dinklage tried to cosplay Rasputin
397,Paul Janssen,I can't wait till all these late-night hacks will be crying in their beer When Donald Trump is re-elected they call themselves comedians of what
398,Desmond Castle,Does Sen. Blackburn reward a compliment by ensuring employment and health care with the same dedication she applies to taking it away over an insult?
399,Cecelia Roberts,Hahahah~ Puds!  I know a couple of them.
400,Heather Fitzgibbon,Jim Inhofe is the Pud in chief!! Such an old fart! Flies his airplane upside down for a cheap thrill! Scary.
401,Stockton Pig Watch 2,"That white dude killed the dog, the guy with the beard recorded it .......wow🤣🤣🤣🤣🤣"
402,Carolyn Griffin,Lol forget the fact you cannot catch the virus through eating food- wouldn’t have a chance with your stomach acid .
403,Brandi Asbury,That Ron Johnson bit was hilarious 😂
404,Marv Watkins,"Poor little Republican senators crying about truthful accusations and insults on the big, bad social media platforms. Wahhhhh...it's so unfair! And Ron Johnson is criminally insane. Check out his Meet The Press interview. All GOP pols are Trump wannabes now. ""The route to success and greatness!"""
405,Al,Is he making a joke about the Cali mask thing? He sounds serious like when he said just inject disinfectants to kill Covid or nuke a hurricane. The man is dumber than a doorknob! Think about it...he inherited about 400 million from Daddy but is now 400 million in the hole. Sure he's got lots of assets but it seems incredible to me that anyone who inherited so much should have any debt at all. If he'd of just stuck the money in a bank account and collected interest and didn't live a lavish lifestyle he'd probably have over a billion now with no debt whatever. He's just a dummy and must be removed from office.
406,chriswbrim,"hopefully he loses big and if he does a huge weight will be lifted off the shoulders of a majority of Americans. ( the sigh of relief and the resulting rush of air will probably reverse global warming) If he’s re-elected, I f**king swear I’ll be taking to the streets like a crazy man...I wish I was joking."
407,Jim C,Get rid of Socialism. Code for let's get rid of Social Security. The sheep cheer.
408,Florence Martin de Haro,"Sheesh Eric and DJTJ are looking a bit rough these days. Can they not afford a razor or a hair cut? That said at least this new facial hair covers their faces. Probably working on changing their appearance if they have to do a runner. 

What germs? I thought COVID was over? 🙄"
409,Kurre Förström,"It seems Trump has moved to the “burning ground” tactic. If you can’t win, burn it down! COVID, COVID, COVID seems to be his war cry?"
410,Ben G,I can see a clear picture of him strangling a dog.
411,scbtripwire,What amazes me is that man genuinely said he wants to banhmg the gavel to the end of America.
412,Kintaro817Oe Gaming,"It’s sad that this year the election could still go either way... trump supporters are trash. How many more of his administration has to go to jail for them to be like “ooohh, corruption...” anyway 🐸 🍵"
413,Jim Ballard,"'Goofy old PUDS '     1:34       Did he really say that ?    That's a term from the underbelly of industrial language .         ""that guy is a serious pud.""     ( short for pudendom )"
414,Pablo Lopez,The President went from lying and downplaying the virus to flat out denying it's existence.
415,Jason J,"👏  Bravo Seth, Lmfao I'ma pee my pants🤣🤣🤣🤣"
416,MandrewsXL,"ya, this was a disappointing. Really Seth. Look who is part of the gestapo media. Woke on you now. Gross."
417,ThreeOaks,"Laughing so hard, well done."
418,Fantasia Robertson,Between his COVID impression in the last videoand his drunken trump pantomime Seth Meyers is proving that he is the new king of late night
419,Beck Erickson,When eric speaks it triggers my gag reflex.
420,Sherrell,I bet the evangelical christians have no problem with a married man saying he would kiss men and women in the crowd.
421,Larry Silver,Never Re-Elect ANYONE!!!
422,Ramesh Rajagopalan,"trump has stopped saying that if he looses the election is rigged, Tucker says we should not pile on Hunter and teenagers are urging everyone to vote..  way to go"
423,Nancy Vickers,"Could we get some people that work in the Senate (aides, paiges etc) to be extra mean to Marsha Blackburn and maybe she will get mad and stomp home to Tenn?"
424,Frances Zapata,Please include closed captions so that the information is accessible to everyone
425,TIMBU P,GLENN GREENWALD RESIGNED FROM HIS OWN COMPANY IT SEEMS AS HE WAS PRESSURED NOT TO CRITICISE BIDEN IN AN ARTICLE . BIDEN AND THE CURRENT DEMOCRATIC GROUP ARE ACTING LIKE MAFIA.
426,politics fan,"I stand my prediction Biden will win a landslide. Between 10 to 15 percent. Even election night, Biden will be leading."
427,John Burnside,"Enough of the improv, Seth."
428,dragongirl7978,Let's be real... They've been campaigning against reality for ages.
429,Lavelle Klobes,What the f—k? Eric??
430,The Nexus,I think the more realistic joke would be him calling the poo bag Domestic Terrorism.
431,c B,Memorize the faces.  You might see them under FBI most wanted
432,Brenda Juzulenas,Seth. You’re fantastic. Thanks for everything.
433,Laughing Man,This is what a country that has gone insane looks like.
434,Lewis Beshers,"Geez, I think the brothers are snorting lines together. They'll both be in rehab by Xmas after their dad makes plans to move to moscow."
435,Andy Zandy,"Regarding the dog, me think he duth protest too much. He was probably planning to strangle the dog when someone got wind of it and he had to change his plans, ""Maybe I'll just steal candy from a baby instead, although if The Simpsons are anything to go by, it may not be so easy."""
436,Jessica Colaizzi,"Puds! omfg I forgot about that word!  Also,  I'm confused.  When did they let Eric out of the attic?"
437,Carole Boots,They all need to lose their seats they get no work done ! VOTE BIDEN HARRIS 🇱🇷🇨🇦
438,M,"I cant believe trumps telling people they are immune at his rallies, wtf..."
439,Brother Dog,"So he plans on getting rid of ""socialism""? Hmm. What will do without Firefighters, Military and Police?"
440,Gaetano Arnone,"Omg lmao,,,, the farts,,,love you seth and all your writers"
441,Honey Badger,"Poor Buttons. Following this heinous act, I never allowed my Nevada cats outside again. You can’t be too careful."
442,ZenCoder,Cant wait for this guy to expire in prison.
443,Beatrice Portinari,Congrats! 91 000 new cases in one day!
444,KittyKAT666Meow,Eric Trump looked like he was crying on Fox News from being Roasted on Social Media lol.
445,steven armstrong,I don't think he strangled  any dogs.. He looks much more like a person who would bury a dog alive.
446,Castle,"Did Eric do something to his face, he kinda look normal?"
447,Steven Wong,"Donnie is the most shameless and untrustworthy person I've ever seen; it's even more incredible that he's the president of the USA. Maybe after four more days, he'll come to the end of his 'funny' presidency. For the Americans to show to the world they're a great people, on November 3 they must cast their vote intelligently."
448,knowthinself,"All my friends in Red State, hid your dogs!"
449,B N,Where's Mr Lindsey Graham in that montage
450,Adam Greiner,"Ol Ronny Johnny, with a corn chowder brain. Lol!"
451,C. H.,"A whole village of weirdos🤣

9:08 
Ma'am did you clap🤔 when he said he would sexually assault the women in the front row. Women who set women back, believe in stupidity as a religion😇(*🤢 the blonde on the left, would sell her kid for a kiss)"
452,Susan Tuzzolino,"corn chowder brain ~ oh, I'm dyin over here"
453,Mike Young,I voted today just as I voted 4 years ago. The difference is that 4 years ago I had no conception that someone like trump could get elected and now I hope he won't get reelected.
454,William Woods,You made point that my family was talking about this week. We are in favor of bulldozing the Whitehouse its beyond desecrated.
455,BlazeSLK,It’s like an attempt to revive the Red Scare in modern Right Wing politics. There’s even a McCarthy involved. SOCIALISM!!!! It’s just mind-boggling how many regular people are conned into actively fighting something that will directly benefit themselves and their communities.
456,Ron Tamarack,The Ted Talk bit was hilarious.
457,Amy Susan MacLaughlin,"OMG, Ron Johnson is a dog strangeler? Glad I voted for all Democrat  ticket even before I knew that! ;)"
458,StephySon,Poor Kevin. He knows he ain’t taking the house
459,Amy Anderson,"Ok ""puds"" made me actually laugh out loud"
460,With Pikachu,I am from Eastern Europe 🇪🇺 and I still have those rip-off dollar store action figures in stock if you wish to buy.
461,75hilmar,There was a Tweet that was tweeted on Twitter...
462,Somebody,Jack Dorsey seems like the type of guy to end up like the tech genius in Ex Machina.
463,Geoffrey Darcy,"I heard Senator Ron Johnson strangled a gerbil , with electrical tape.   the gerbils body was never recovered."
464,winslow103,The Buzz Lightyear spoof was perfectly timed :)
465,faith walker,"not only wierdos but crime family , thats what they are, enemy of the people"
466,SpicyHotPot,To be fair Dump has been campaigning against reality since Day 1.
467,Ranu Mukherjee,"I am not commentator but love to read/listen others comments. Such as Seth Myers . I enjoy laugh out loud!
Thanks!"
468,Ainul Khairil Ezral,"Ron Johnson strangled his neighbor's dog! Retweet, Mr. Trump! Retweet! RETWEET!"
469,valvopaul,Thanks for keeping me sane Seth!
470,gregorymjr12,I didn't realize that you can run the government through social media... wait you can't🙄.
471,Jeff Barron,"eric seems to of missed the iraq war , he probably had bone head ,where his fatter had bone spurs"
472,Karma0jun,"I'm sorry, this Tennessee Senator Marsha Blackburn, where is she from? I was born in Tennessee and I'll tell Yall anyone who says ""You All"" as if they are well educated and speaking precisely are not Southerners. WTF???? Like Ms. You-all can represent Tennessean!!!!"
473,Kenneth Steinfield,"Great stuff, but I would like to know what's up with Surly Stepson Covid!"
474,ANameThatIsn'tMyOwn,"He thinks when he says something awful, people not liking it, is censorship?"
475,Wirrun Sky,Watch the social dilemma on Netflix - social media algorithms are bias towards moronic right wing politics and groups.
476,lydias2012,"I live in California, there are no masks that you eat or drink with them on. Can I have some of what Donnie is smoking? It must be good and I need it right now."
477,savior139,7:46 what accent is that?
478,Erosdox7,"4:23.  The appropriate follow up would have been to ask if the things the man said were factually incorrect.    Then, regardless of her response he should have pointed out that this meeting was not appropriate vehicle to address her concerns."
479,Ashley Amanda,"It's honestly a shame that the Republican party has lost so much respect over such a short time. Don't get me wrong, totally deserved based on the leadership. Trump has made being a republican synonymous with being a criminal."
480,Pearl Daisy,Trumps blood probably has that bacteria they usually only find in Arctic ice core samples- had me cracking up 😂
481,angel smith,After four years HOW CAN THERE BE ANY MORE UNDECIDED PEOPLE OUT THERE!!!
482,MrDtoU1,"Emmm, excuse me, you are missing Lindsey in that picture at 0:27 time"
483,Mary Rose Kent,I’d be more concerned if it weren’t for the fact that the 🍊🍄💩 is killing his own supporters.  No loss.
484,Cyclops Was Right,"if social media is blocking me from seeing Republicans, then why do I see Republicans telling me that ?"
485,Rob F,"This clip brought to you by the campaign against Bernie Sanders 5 years ago. We're all happy with how that turned out, aren't we?"
486,Jim Spice,Thanks for the great laugh this morning Seth.  What better way to start a day.
487,luvmibratt,Lmao that Vegas joke ... So True Seth! 🤣🤣🤣
488,cynthia van teylingen,Grand old man. Well i just learned that yesterday. And im not able to take that title seriously. Cause of the characters in that group being redicously hilarious amd dumb oh and evil. Only when they support trump even if he has something on them
489,Richard soma,They're so weird.  I'm English and live here. Just watching this current US government . As they're  a comedic freak show.
490,J C,"Californians have to eat through the mask
Trump crowd cheers. 

And this is what a cult looks like."
491,M G,If he is so much against SOCIALISM... remind him of the recent incident concerning the idiot at the White House. He got sick... He went for treatment to a government run and government owned hospital. He got treatment there. He got well. He went back to his WH without paying any one dime.  The American people paid for it... If this is not SOCIALISM then what is.  So my question is how come we the rest of the American people cannot have the same kind of medical treatment like he had.
492,ZergrushEddie,"Complaining that their tweets are being blacklisted or that their Facebook posts are not being seen by ""the millions of REAL Americans"" is the perfect encapsulation of the double standard within the GOP. The ""party of personal responsibility"", and the first thing that happens when things do not go their way, they complain that the entire system is rigged against them. But everyone else, especially 'them brown folk', ""they just need to work harder in the system that we all share in."" Something good happens to the likes of Trump, it is just because they are so smart and worked so hard and earned it. Something bad happens to them, the system is rigged!"
493,alex kayode,What Is he talking about ... in California ... we don’t eat with masks on .... this man is a lunatic 🤣🤣🤣🤣
494,Jan Haskell,"Hey Seth, I saw Ron Johnson choking his snake at the Pigly Wigly"
495,G S,"He faked the virus (the dr’s couldn’t lie collectively), then comes on tv for a closeup off “don’t be afraid of it” and less than two weeks later the Whitehouse says they’ve given up trying to control it. Now he’s holding rallies as possible to infect as many people as he can before he goes to prison - some folks are truly stupid, but then again the red hats do make them easier to spot."
496,Evan Kopshever,"Californian here. Didn't think this was necessary to say but no, we are not required to eat with a mask on."
497,Orrin Gould,"So he will get rid of public schools, social security, the road system, Medicare,"
498,Krissy Adamson,Republicans now crying about what someone said about them what is a snowflake I'm looking forward to the coming civil war
499,Ken Johnson,"That Fuzz Goodyear line was stolen from the Trumplican Party ""To Insanity and probably even further"""
500,Triljoona,I never realised Eric Trum is like Garrett from Community
501,Joker,OMG. How are such dumb people in such influential leadership positions?
502,Mark Jordan,Can't wait for politics to ruin social media. These dinosaur's really know what they are talking about.
503,Megan Yeager,So by sen ron Johnson’s standards... all of trumps tweets and campaign ads should be considered voter suppression. Since they are all false
504,Worlds First Trillionaire,3 hours. Thats early for me
505,dvdwhi7,Seth Meyers makes Jimmy Kimmel look funny and that is not an easy task.
506,ASeasonedWitch,"5:45   Well yeah, now that all four of my grandparents are out of the way from corona virus, I've got lots of time to opine about the state of google and social media bullshit.  Whatever.  America  PLEASE end this insanity.  Remove and replace bone spurs.  8645 at the ballot box. WITHOUT FAIL YOU MUST VOTE."
507,judy hyland,Seth is hilarious!!!!! Love watching his videos
508,Rocky does it all,"MAGA Is spanish for..
Magician...
Now you learned something."
509,D Samuels,Many swing states still a toss-up! Make sure to VOTE! This could go EITHER way!
510,Fayez Bilal,Many swing states still a toss-up! Make sure to VOTE! This could go EITHER way!
511,Cody Li,Many swing states still a toss-up! Make sure to VOTE! This could go EITHER way!
512,Janna Lima,Many swing states still a toss-up! Make sure to VOTE! This could go EITHER way!
513,ExEssex :,5:24 Eric Trump sounds paranoid and bonkers. His appearances on TV can surely only damage anything he's trying to support.
